Year;Month;DayofMonth;DayOfWeek;Carrier;OriginAirportID;OriginAirportName;OriginCity;OriginState;DestAirportID;DestAirportName;DestCity;DestState;CRSDepTime;DepDelay;DepDel15;CRSArrTime;ArrDelay;ArrDel15;Cancelled
2013;5;10;5;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1835;0;False;2126;-16;False;False
2013;4;27;6;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1525;-1;False;1656;10;False;False
2013;10;29;2;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;805;0;False;840;3;False;False
2013;7;15;1;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1400;-6;False;1647;-23;False;False
2013;4;21;7;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1850;-9;False;2035;-3;False;False
2013;8;9;5;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;2045;-4;False;2152;-5;False;False
2013;9;1;7;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;950;-5;False;1050;-9;False;False
2013;6;10;1;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;600;-4;False;745;-17;False;False
2013;8;6;2;WN;15304;Tampa International;Tampa;FL;10529;Bradley International;Hartford;CT;1055;0;False;1345;0;False;False
2013;8;1;4;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;2030;-5;False;2125;-11;False;False
2013;6;12;3;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;700;0;False;910;2;False;False
2013;7;10;3;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1500;-5;False;1747;10;False;False
2013;4;23;2;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1635;3;False;1830;-14;False;False
2013;7;30;2;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1220;-1;False;1440;-12;False;False
2013;5;24;5;DL;15304;Tampa International;Tampa;FL;13487;Minneapolis-St Paul International;Minneapolis;MN;1355;-5;False;1617;-8;False;False
2013;5;18;6;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1935;-8;False;2040;-21;False;False
2013;7;1;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1430;47;True;1647;39;True;False
2013;6;20;4;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;655;-10;False;946;-22;False;False
2013;6;21;5;WN;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1655;-1;False;1950;-1;False;False
2013;4;10;3;WN;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;1730;-1;False;1905;5;False;False
2013;5;19;7;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1610;4;False;1655;27;True;False
2013;4;18;4;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1320;30;True;1425;19;True;False
2013;7;18;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1715;46;True;1854;35;True;False
2013;9;10;2;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1523;0;False;1642;-5;False;False
2013;5;29;3;FL;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;800;-4;False;940;-11;False;False
2013;4;13;6;B6;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1855;126;True;2139;100;True;False
2013;4;26;5;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;630;-5;False;805;9;False;False
2013;7;27;6;FL;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;830;-5;False;1008;-21;False;False
2013;7;15;1;FL;15304;Tampa International;Tampa;FL;10792;Buffalo Niagara International;Buffalo;NY;1055;14;False;1330;17;True;False
2013;6;20;4;WN;15304;Tampa International;Tampa;FL;10529;Bradley International;Hartford;CT;1055;3;False;1345;-4;False;False
2013;8;1;4;WN;15304;Tampa International;Tampa;FL;14307;Theodore Francis Green State;Providence;RI;1000;-4;False;1255;-28;False;False
2013;7;22;1;FL;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1010;-3;False;1245;-18;False;False
2013;7;2;2;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1035;14;False;1223;8;False;False
2013;8;30;5;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1913;-5;False;2125;-4;False;False
2013;10;16;3;WN;15304;Tampa International;Tampa;FL;14683;San Antonio International;San Antonio;TX;1445;14;False;1630;1;False;False
2013;10;17;4;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;645;-5;False;800;-10;False;False
2013;5;22;3;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;835;-5;False;1045;-12;False;False
2013;10;8;2;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1630;-3;False;1820;-22;False;False
2013;6;4;2;DL;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1210;-5;False;1451;5;False;False
2013;7;24;3;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;1650;-3;False;1830;-14;False;False
2013;5;8;3;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;830;-5;False;1040;-18;False;False
2013;4;24;3;B6;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1020;-4;False;1251;19;True;False
2013;7;6;6;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1110;-3;False;1226;-5;False;False
2013;7;17;3;WN;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1655;150;True;1950;147;True;False
2013;6;2;7;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1503;8;False;1809;5;False;False
2013;5;4;6;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;800;-5;False;1031;-12;False;False
2013;9;25;3;FL;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1440;-4;False;1655;-8;False;False
2013;10;8;2;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1210;-10;False;1440;-13;False;False
2013;6;23;7;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;835;-6;False;1046;-17;False;False
2013;7;19;5;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;655;-4;False;725;-14;False;False
2013;9;8;7;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;835;-13;False;1041;0;False;False
2013;4;23;2;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1415;-3;False;1700;-4;False;False
2013;9;30;1;UA;15304;Tampa International;Tampa;FL;11042;Cleveland-Hopkins International;Cleveland;OH;1146;-2;False;1412;-6;False;False
2013;10;14;1;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1905;-7;False;2043;42;True;False
2013;7;20;6;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;720;-3;False;900;-2;False;False
2013;10;6;7;DL;15304;Tampa International;Tampa;FL;13244;Memphis International;Memphis;TN;700;-5;False;755;-18;False;False
2013;7;29;1;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1130;1;False;1414;-2;False;False
2013;10;30;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1335;-1;False;1514;3;False;False
2013;7;15;1;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1950;-3;False;2100;-14;False;False
2013;8;22;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1946;13;False;2115;24;True;False
2013;7;16;2;FL;15304;Tampa International;Tampa;FL;10792;Buffalo Niagara International;Buffalo;NY;1055;8;False;1330;3;False;False
2013;7;26;5;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;600;-1;False;705;2;False;False
2013;9;3;2;OO;15304;Tampa International;Tampa;FL;11042;Cleveland-Hopkins International;Cleveland;OH;1440;1;False;1704;6;False;False
2013;7;3;3;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1100;-1;False;1200;-3;False;False
2013;8;13;2;B6;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;945;7;False;1246;10;False;False
2013;8;30;5;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1428;5;False;1647;0;False;False
2013;4;14;7;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;530;-1;False;659;-12;False;False
2013;9;15;7;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1411;-8;False;1537;5;False;False
2013;7;10;3;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1400;16;True;1645;35;True;False
2013;5;6;1;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;850;-5;False;1020;-15;False;False
2013;7;27;6;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1443;-5;False;1733;-31;False;False
2013;8;11;7;FL;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1835;-8;False;2050;-19;False;False
2013;9;30;1;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;720;1;False;1006;-8;False;False
2013;7;27;6;AA;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1845;-8;False;2140;-29;False;False
2013;5;3;5;WN;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1715;4;False;1855;5;False;False
2013;8;27;2;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1809;90;True;2100;71;True;False
2013;10;8;2;WN;15304;Tampa International;Tampa;FL;14683;San Antonio International;San Antonio;TX;1445;-1;False;1630;-12;False;False
2013;6;14;5;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;615;1;False;744;-10;False;False
2013;6;10;1;B6;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1345;-8;False;1601;6;False;False
2013;10;19;6;WN;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1255;-4;False;1510;-13;False;False
2013;6;25;2;B6;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;2010;147;True;2302;130;True;False
2013;6;3;1;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;1825;5;False;1935;-2;False;False
2013;9;24;2;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;830;-1;False;1010;9;False;False
2013;4;30;2;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;1800;13;False;1955;5;False;False
2013;5;2;4;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1414;9;False;1652;-6;False;False
2013;6;1;6;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1330;-2;False;1505;-2;False;False
2013;4;18;4;WN;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;850;1;False;1120;-1;False;False
2013;10;3;4;B6;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1614;18;True;1909;0;False;False
2013;5;13;1;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1700;-4;False;1829;-10;False;False
2013;9;18;3;FL;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1440;-6;False;1655;-3;False;False
2013;5;4;6;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1620;7;False;1720;3;False;False
2013;9;29;7;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;800;4;False;1028;18;True;False
2013;8;21;3;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1036;-8;False;1224;-30;False;False
2013;5;24;5;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;1945;-3;False;2125;2;False;False
2013;9;27;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1215;3;False;1348;0;False;False
2013;4;9;2;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;650;0;False;855;-24;False;False
2013;7;2;2;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1020;29;True;1318;21;True;False
2013;9;8;7;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;1900;-2;False;1930;-11;False;False
2013;4;22;1;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1100;12;False;1233;6;False;False
2013;8;23;5;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;655;-3;False;810;5;False;False
2013;4;4;4;WN;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1125;11;False;1355;10;False;False
2013;6;30;7;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1203;34;True;1444;17;True;False
2013;8;31;6;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1400;-6;False;1642;-6;False;False
2013;5;21;2;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1715;135;True;1857;136;True;False
2013;5;10;5;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;1348;-5;False;1608;-10;False;False
2013;6;11;2;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;2010;-4;False;2135;4;False;False
2013;10;14;1;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1500;3;False;1715;12;False;False
2013;5;10;5;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;800;-5;False;1031;-12;False;False
2013;8;7;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1025;9;False;1205;17;True;False
2013;7;1;1;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;800;8;False;929;11;False;False
2013;9;27;5;WN;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;1700;2;False;1845;-5;False;False
2013;6;21;5;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;700;-2;False;910;6;False;False
2013;4;16;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1330;65;True;1504;68;True;False
2013;8;5;1;WN;15304;Tampa International;Tampa;FL;10529;Bradley International;Hartford;CT;1830;-3;False;2125;-19;False;False
2013;7;6;6;B6;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1605;-4;False;1906;0;False;False
2013;7;5;5;WN;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1000;10;False;1145;-11;False;False
2013;6;30;7;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;815;-8;False;1000;-28;False;False
2013;7;13;6;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1409;-5;False;1645;-14;False;False
2013;8;1;4;WN;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1535;22;True;1755;25;True;False
2013;7;10;3;AA;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1845;-3;False;2140;36;True;False
2013;6;13;4;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1715;149;True;1856;143;True;False
2013;9;24;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1215;-8;False;1348;-12;False;False
2013;6;3;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;830;-4;False;1039;-6;False;False
2013;5;7;2;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1458;4;False;1744;-16;False;False
2013;5;28;2;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1635;-6;False;1830;-19;False;False
2013;10;6;7;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1535;29;True;1714;30;True;False
2013;4;15;1;WN;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;850;0;False;1120;-6;False;False
2013;4;29;1;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;650;-4;False;908;-15;False;False
2013;9;25;3;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;800;0;False;940;3;False;False
2013;6;2;7;FL;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1644;11;False;1829;3;False;False
2013;4;25;4;WN;15304;Tampa International;Tampa;FL;10423;Austin - Bergstrom International;Austin;TX;910;-1;False;1045;-11;False;False
2013;8;22;4;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;641;-6;False;800;-18;False;False
2013;6;22;6;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1345;0;False;1455;-20;False;False
2013;10;30;3;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1950;-5;False;2055;-7;False;False
2013;8;5;1;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1204;-5;False;1335;-10;False;False
2013;10;14;1;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1210;-7;False;1345;37;True;False
2013;7;8;1;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1605;-7;False;1734;-1;False;False
2013;7;21;7;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;625;-5;False;753;-7;False;False
